# Time-averaged data for fix info
# TimeStep v_temp v_ke v_pe v_etotal v_vol
51900 550.77 38.3728 -850.615 -812.242 8489.9
52000 570.615 39.7554 -849.144 -809.389 8489.9
52100 592.833 41.3034 -847.414 -806.11 8489.9
52200 579.582 40.3802 -848.418 -808.038 8489.9
52300 552.461 38.4906 -850.514 -812.023 8489.9
52400 542.848 37.8209 -851.477 -813.656 8489.9
52500 538.23 37.4991 -851.76 -814.261 8489.9
52600 546.006 38.0409 -851.275 -813.234 8489.9
52700 560.295 39.0364 -850.081 -811.045 8379.49
52800 566.64 39.4785 -849.433 -809.954 8314.65
52900 552.531 38.4955 -850.529 -812.034 8314.65
53000 534.483 37.2381 -852.135 -814.897 8314.65
53100 537.497 37.448 -851.751 -814.303 8286.65
53200 553.573 38.5681 -850.689 -812.121 8284.54
53300 561.965 39.1528 -849.919 -810.767 8284.54
53400 557.21 38.8215 -850.279 -811.458 8284.54
53500 530.287 36.9457 -852.309 -815.363 8303.6
53600 526.602 36.689 -852.744 -816.055 8328.87
53700 541.29 37.7123 -851.451 -813.739 8328.87
53800 555.115 38.6755 -850.425 -811.75 8328.87
53900 558.202 38.8906 -850.135 -811.244 8332.06
54000 550.977 38.3872 -850.774 -812.387 8332.85
54100 528.555 36.8251 -852.505 -815.68 8332.85
54200 525.172 36.5894 -852.66 -816.071 8332.85
54300 539.526 37.5895 -851.65 -814.061 8332.85
54400 548.583 38.2204 -850.878 -812.657 8332.85
54500 553.494 38.5626 -850.632 -812.069 8383.71
54600 553.714 38.5779 -850.548 -811.97 8406.55
54700 547.734 38.1613 -851.045 -812.883 8619.96
54800 534.871 37.2651 -852.077 -814.812 8633.59
54900 532.005 37.0654 -852.317 -815.251 8621.19
55000 547.807 38.1663 -850.986 -812.82 8323.63
55100 562.259 39.1733 -849.873 -810.7 8323.63
55200 560.467 39.0484 -850.121 -811.073 8323.63
55300 549.755 38.3021 -850.869 -812.566 8323.63
55400 539.994 37.6221 -851.618 -813.996 8323.63
55500 530.378 36.9521 -852.375 -815.423 8415.92
55600 520.263 36.2473 -853.093 -816.845 8448.35
55700 534.104 37.2116 -852.165 -814.954 8448.35
55800 552.133 38.4678 -850.637 -812.169 8448.35
55900 560.1 39.0228 -850.143 -811.12 8448.35
56000 556.186 38.7501 -850.508 -811.758 8446
56100 536.758 37.3966 -851.942 -814.546 8427
56200 527.57 36.7564 -852.705 -815.948 8427
56300 535.886 37.3358 -851.981 -814.645 8427
56400 544.897 37.9636 -851.298 -813.335 8410.99
56500 549.548 38.2877 -850.808 -812.52 8402.74
56600 554.956 38.6645 -850.446 -811.781 8402.74
56700 559.996 39.0156 -850.042 -811.027 8402.74
56800 561.772 39.1393 -849.915 -810.775 8402.74
56900 551.562 38.428 -850.735 -812.307 8402.74
57000 536.755 37.3964 -851.86 -814.464 8402.74
57100 534.341 37.2282 -852.005 -814.777 8421.79
57200 554.363 38.6231 -850.56 -811.937 8446.04
57300 568.54 39.6109 -849.444 -809.833 8446.04
57400 561.718 39.1355 -850.04 -810.905 8495.04
57500 548.973 38.2476 -851.149 -812.901 8554.93
57600 541.839 37.7506 -851.575 -813.825 8451.28
57700 543.319 37.8537 -851.358 -813.504 8441.03
57800 547.755 38.1627 -851.014 -812.851 8441.03
57900 549.827 38.3071 -850.913 -812.606 8441.03
58000 550.231 38.3353 -850.815 -812.479 8441.03
58100 551.509 38.4243 -850.687 -812.263 8479.73
58200 553.31 38.5498 -850.566 -812.016 8565.87
58300 553.157 38.5391 -850.595 -812.056 8565.87
58400 548.431 38.2098 -850.953 -812.743 8528.97
58500 540.508 37.6579 -851.589 -813.931 8513.15
58600 534.934 37.2695 -851.983 -814.713 8506.49
58700 544.27 37.9199 -851.371 -813.451 8486.53
58800 563.073 39.23 -849.85 -810.62 8486.53
58900 565.764 39.4174 -849.564 -810.146 8555.73
59000 553.172 38.5402 -850.656 -812.116 8575.25
59100 539.801 37.6086 -851.685 -814.077 8575.25
59200 540.599 37.6642 -851.62 -813.956 8575.25
59300 547.595 38.1516 -851.087 -812.935 8414.2
59400 556.852 38.7966 -850.33 -811.533 8302.29
59500 565.734 39.4154 -849.614 -810.199 8302.29
59600 570.135 39.722 -849.341 -809.619 8302.29
59700 554.643 38.6426 -850.501 -811.859 8388.84
59800 538.503 37.5182 -851.74 -814.222 8542.72
59900 538.695 37.5315 -851.857 -814.325 8542.72
60000 553.539 38.5657 -850.675 -812.11 8542.72
60100 553.923 38.5925 -850.466 -811.874 8471.41
60200 529.363 36.8814 -852.551 -815.67 8471.41
60300 507.707 35.3725 -854.178 -818.805 8471.41
60400 492.479 34.3116 -855.423 -821.111 8401.88
60500 486.851 33.9195 -855.809 -821.889 8361.05
60600 494.647 34.4627 -855.162 -820.699 8361.05
60700 510.34 35.556 -853.987 -818.431 8361.05
60800 513.894 35.8036 -853.731 -817.927 8393.41
60900 500.991 34.9046 -854.623 -819.718 8394.41
61000 483.486 33.6851 -856.226 -822.541 8394.41
61100 482.581 33.622 -856.049 -822.427 8394.65
61200 495.411 34.5159 -855.171 -820.655 8395.62
61300 507.113 35.3312 -854.16 -818.829 8395.62
61400 511.818 35.659 -853.964 -818.305 8395.62
61500 498.46 34.7283 -854.866 -820.138 8395.62
61600 480.643 33.487 -856.238 -822.751 8395.62
61700 484.092 33.7272 -855.944 -822.217 8443.02
61800 496.94 34.6224 -855.103 -820.48 8520.34
61900 502.188 34.988 -854.501 -819.513 8520.34
62000 503.734 35.0957 -854.517 -819.421 8520.34
62100 501.085 34.9112 -854.759 -819.847 8488.81
62200 488.635 34.0438 -855.644 -821.6 8478.3
62300 472.415 32.9137 -856.978 -824.064 8478.3
62400 479.456 33.4043 -856.272 -822.867 8430.4
62500 496.4 34.5848 -855.039 -820.454 8423.24
62600 503.798 35.1002 -854.522 -819.422 8423.24
62700 505.021 35.1854 -854.393 -819.208 8423.24
62800 498.195 34.7099 -854.814 -820.104 8423.24
62900 483.304 33.6724 -856.052 -822.379 8400.58
63000 478.995 33.3722 -856.333 -822.961 8386.68
63100 497.161 34.6378 -855.01 -820.372 8386.68
63200 508.305 35.4142 -854.188 -818.774 8386.68
63300 505.075 35.1892 -854.354 -819.165 8416.79
63400 496.698 34.6055 -855.082 -820.476 8480.76
63500 483.639 33.6957 -856.065 -822.37 8480.76
63600 472.748 32.9369 -856.856 -823.919 8480.76
63700 478.96 33.3697 -856.288 -822.919 8427.96
63800 501.01 34.906 -854.734 -819.828 8399.52
63900 507.919 35.3874 -854.01 -818.623 8399.52
64000 507.086 35.3293 -854.138 -818.809 8399.52
64100 494.519 34.4537 -855.192 -820.738 8375.57
64200 481.571 33.5517 -856.203 -822.652 8368.41
64300 487.441 33.9606 -855.857 -821.897 8401.98
64400 509.004 35.4629 -854.192 -818.73 8432.96
64500 511.529 35.6388 -853.905 -818.266 8432.96
64600 502.753 35.0274 -854.635 -819.607 8467.28
64700 491.376 34.2348 -855.515 -821.28 8469.09
64800 486.611 33.9028 -855.785 -821.882 8357.65
64900 500.31 34.8572 -854.717 -819.859 8286.4
65000 517.294 36.0405 -853.397 -817.357 8286.4
65100 511.733 35.653 -853.663 -818.01 8286.4
65200 499.23 34.782 -854.797 -820.015 8432.51
65300 492.991 34.3473 -855.299 -820.952 8454.34
65400 494.066 34.4222 -855.125 -820.702 8454.34
65500 498.196 34.7099 -854.86 -820.15 8453.91
65600 501.731 34.9562 -854.635 -819.679 8432.75
65700 503.594 35.086 -854.516 -819.43 8432.75
65800 502.684 35.0226 -854.601 -819.578 8455.23
65900 497.187 34.6396 -854.882 -820.243 8460.51
66000 493.321 34.3703 -855.269 -820.898 8460.51
66100 493.959 34.4147 -855.311 -820.896 8460.51
66200 502.323 34.9974 -854.475 -819.477 8518.85
66300 516.847 36.0093 -853.48 -817.471 8590.15
66400 515.749 35.9329 -853.497 -817.564 8590.15
66500 493.696 34.3964 -855.299 -820.903 8590.15
66600 487.389 33.957 -855.789 -821.832 8501.2
66700 495.49 34.5214 -855.124 -820.602 8487.91
66800 508.262 35.4112 -854.117 -818.706 8352.53
66900 512.824 35.7291 -853.805 -818.076 8384.17
67000 495.705 34.5364 -855.16 -820.623 8518.94
67100 479.683 33.4201 -856.346 -822.926 8518.94
67200 488.604 34.0416 -855.723 -821.681 8483.88
67300 502.287 34.995 -854.494 -819.499 8402.08
67400 508.88 35.4543 -854.112 -818.657 8402.08
67500 505.221 35.1994 -854.5 -819.3 8381.46
67600 485.736 33.8418 -855.828 -821.986 8377.53
67700 473.98 33.0228 -856.923 -823.9 8377.53
67800 482.309 33.603 -856.235 -822.632 8526.64
67900 494.565 34.457 -855.181 -820.724 8532.85
68000 503.879 35.1058 -854.417 -819.311 8301.65
68100 508.041 35.3959 -854.168 -818.772 8294.5
68200 498.629 34.7401 -854.817 -820.077 8294.5
68300 480.167 33.4538 -856.393 -822.939 8289.58
68400 480.935 33.5074 -856.212 -822.705 8289.37
68500 496.093 34.5634 -855.056 -820.492 8643.93
68600 503.372 35.0706 -854.462 -819.392 8716.55
68700 504.102 35.1214 -854.472 -819.351 8367.41
68800 498.694 34.7446 -854.753 -820.008 8328.62
68900 483.776 33.7053 -855.991 -822.286 8328.62
69000 474.723 33.0746 -856.895 -823.82 8476.34
69100 486.206 33.8746 -855.786 -821.912 8432.89
69200 500.56 34.8747 -854.835 -819.961 8297.75
69300 503.331 35.0677 -854.607 -819.539 8464.71
69400 502.044 34.978 -854.688 -819.71 8476.23
69500 494.438 34.4481 -855.248 -820.8 8475.67
69600 482.505 33.6167 -856.162 -822.545 8475.67
69700 480.346 33.4663 -856.222 -822.756 8461.38
69800 500.222 34.8511 -854.775 -819.924 8458.03
69900 509.521 35.4989 -853.926 -818.427 8458.03
70000 506.535 35.2909 -854.252 -818.961 8387.74
70100 493.668 34.3945 -855.335 -820.94 8365.41
70200 472.542 32.9225 -857.041 -824.119 8362.12
70300 454.898 31.6933 -858.312 -826.619 8351.13
70400 443.535 30.9016 -859.324 -828.422 8351.13
70500 438.601 30.5579 -859.568 -829.01 8410.4
70600 446.305 31.0946 -858.942 -827.847 8469.67
70700 462.12 32.1965 -857.876 -825.679 8469.67
70800 463.061 32.262 -857.672 -825.41 8471.2
70900 454.43 31.6607 -858.298 -826.637 8546
71000 449.865 31.3427 -858.745 -827.402 8546
71100 448.706 31.2619 -858.759 -827.498 8546
71200 449.68 31.3298 -858.67 -827.34 8546
71300 453.721 31.6113 -858.466 -826.855 8520.53
71400 459.017 31.9803 -857.955 -825.975 8435.27
71500 461.768 32.172 -857.904 -825.733 8435.27
71600 449.902 31.3452 -858.722 -827.377 8490.67
71700 438.069 30.5208 -859.697 -829.176 8468.3
71800 439.099 30.5926 -859.604 -829.012 8338.36
71900 453.754 31.6136 -858.487 -826.873 8338.36
72000 464.846 32.3864 -857.597 -825.21 8521.85
72100 460.993 32.1179 -857.978 -825.86 8573.6
72200 450.013 31.353 -858.761 -827.408 8392.11
72300 441.185 30.7379 -859.42 -828.682 8352.27
72400 440.762 30.7085 -859.413 -828.704 8346.93
72500 457.847 31.8987 -858.123 -826.225 8345.76
72600 467.745 32.5883 -857.356 -824.768 8358.46
72700 458.55 31.9478 -858.031 -826.084 8391.1
72800 446.404 31.1015 -858.923 -827.822 8391.1
72900 444.069 30.9388 -859.119 -828.18 8390.15
73000 447.404 31.1712 -858.922 -827.751 8377.46
73100 451.956 31.4883 -858.567 -827.079 8377.46
73200 459.915 32.0428 -857.827 -825.784 8408.87
73300 477.487 33.2671 -856.688 -823.421 8469.85
73400 470.144 32.7555 -857.132 -824.376 8469.85
73500 454.054 31.6345 -858.524 -826.89 8456.72
73600 445.669 31.0503 -858.979 -827.929 8445.98
73700 444.998 31.0035 -859.177 -828.174 8445.98
73800 450.322 31.3745 -858.619 -827.244 8331.27
73900 466.979 32.535 -857.5 -824.965 8326.49
74000 467.865 32.5967 -857.304 -824.708 8388.42
74100 452.364 31.5167 -858.674 -827.158 8439.09
74200 443.44 30.895 -859.121 -828.226 8461.08
74300 446.776 31.1274 -858.967 -827.839 8517.63
74400 453.637 31.6054 -858.345 -826.739 8517.63
74500 464.639 32.3719 -857.577 -825.205 8517.63
74600 471.41 32.8437 -856.974 -824.13 8555.9
74700 460.326 32.0715 -857.825 -825.753 8570.79
74800 444.149 30.9444 -859.11 -828.166 8570.79
74900 441.515 30.7609 -859.368 -828.607 8570.79
75000 449.048 31.2858 -858.852 -827.566 8570.79
75100 463.762 32.3108 -857.642 -825.332 8570.79
75200 467.367 32.5621 -857.297 -824.735 8570.79
75300 449.689 31.3304 -858.672 -827.341 8447.95
75400 438.77 30.5696 -859.522 -828.952 8420.99
75500 445.518 31.0398 -859.177 -828.137 8420.99
75600 455.389 31.7275 -858.286 -826.558 8420.99
75700 461.454 32.1501 -857.776 -825.625 8420.99
75800 454.585 31.6715 -858.307 -826.636 8420.99
75900 436.937 30.4419 -859.692 -829.25 8502.93
76000 435.918 30.371 -859.805 -829.434 8534.79
76100 445.904 31.0667 -859.048 -827.982 8534.79
76200 453.582 31.6016 -858.448 -826.846 8501.38
76300 454.51 31.6663 -858.425 -826.758 8480.01
76400 450.915 31.4158 -858.55 -827.135 8480.01
76500 448.123 31.2213 -858.861 -827.64 8469.2
76600 440.4 30.6832 -859.609 -828.926 8434.94
76700 426.131 29.6891 -860.556 -830.867 8434.94
76800 432.193 30.1114 -860.116 -830.004 8417.56
76900 449.031 31.2846 -858.935 -827.651 8414.25
77000 454.081 31.6364 -858.427 -826.791 8397.94
77100 454.013 31.6316 -858.442 -826.81 8384.04
77200 446.513 31.1091 -859.139 -828.03 8435.93
77300 430.942 30.0243 -860.246 -830.222 8528.17
77400 432.297 30.1187 -860.26 -830.142 8490.74
77500 448.935 31.2778 -858.955 -827.678 8349.9
77600 454.082 31.6365 -858.446 -826.809 8401.51
77700 452.603 31.5334 -858.602 -827.069 8541.04
77800 446.784 31.128 -859.101 -827.973 8541.04
77900 437.085 30.4522 -859.824 -829.372 8537.14
78000 430.77 30.0123 -860.171 -830.159 8534.74
78100 443.68 30.9117 -859.311 -828.399 8534.74
78200 457.681 31.8872 -858.092 -826.205 8534.74
78300 458.915 31.9732 -858.034 -826.061 8535.75
78400 449.058 31.2864 -858.804 -827.518 8536.97
78500 435.236 30.3235 -859.885 -829.562 8536.97
78600 434.283 30.257 -859.926 -829.669 8585.46
78700 454.669 31.6774 -858.392 -826.715 8622.03
78800 463.192 32.2711 -857.774 -825.502 8622.03
78900 454.636 31.675 -858.418 -826.743 8608.1
79000 443.256 30.8822 -859.343 -828.461 8603.46
79100 437.568 30.4859 -859.607 -829.121 8566.66
79200 447.68 31.1904 -858.978 -827.788 8472.04
79300 464.603 32.3695 -857.737 -825.367 8465.32
79400 462.676 32.2352 -857.699 -825.464 8444.04
79500 454.061 31.6349 -858.418 -826.783 8472.14
79600 448.837 31.271 -858.931 -827.66 8524.34
79700 446.742 31.1251 -858.943 -827.818 8524.34
79800 448.515 31.2486 -858.854 -827.605 8524.34
79900 451.613 31.4645 -858.696 -827.232 8599.48
80000 460.197 32.0625 -857.973 -825.911 8602.61
80100 459.263 31.9974 -858.16 -826.163 8458.54
80200 433.361 30.1928 -860.057 -829.864 8458.54
80300 410.547 28.6033 -861.828 -833.224 8482.93
80400 394.358 27.4754 -863.048 -835.572 8511.55
80500 387.876 27.0238 -863.556 -836.532 8511.55
80600 392.246 27.3282 -863.093 -835.765 8504.56
80700 404.631 28.1911 -862.199 -834.008 8470.41
80800 411.267 28.6535 -861.83 -833.177 8470.41
80900 404.05 28.1507 -862.336 -834.185 8418.17
81000 388.811 27.0889 -863.511 -836.422 8283.85
81100 388.449 27.0637 -863.651 -836.587 8283.85
81200 394.255 27.4682 -863.032 -835.564 8349.6
81300 401.716 27.988 -862.547 -834.559 8448.22
81400 403.788 28.1324 -862.312 -834.18 8473.36
81500 402.853 28.0673 -862.452 -834.384 8534.89
81600 394.839 27.5089 -863.016 -835.507 8534.89
81700 377.004 26.2663 -864.462 -838.196 8442.98
81800 380.685 26.5228 -864.103 -837.581 8429.25
81900 395.489 27.5542 -862.983 -835.429 8429.33
82000 404.538 28.1846 -862.401 -834.217 8431.91
82100 405.631 28.2608 -862.152 -833.891 8431.91
82200 399.956 27.8654 -862.648 -834.782 8459.48
82300 385.697 26.872 -863.723 -836.851 8530.37
82400 384.062 26.758 -863.844 -837.086 8530.37
82500 396.066 27.5944 -862.967 -835.372 8530.37
82600 403.406 28.1058 -862.544 -834.438 8530.66
82700 401.74 27.9897 -862.49 -834.501 8559.04
82800 398.359 27.7542 -862.757 -835.003 8559.04
82900 393.042 27.3837 -863.378 -835.994 8549.2
83000 383.424 26.7136 -863.878 -837.164 8493.43
83100 386.736 26.9444 -863.711 -836.766 8493.43
83200 402.716 28.0577 -862.47 -834.412 8442.16
83300 408.202 28.4399 -862.062 -833.622 8403.49
83400 403.077 28.0828 -862.336 -834.253 8403.49
83500 391.661 27.2875 -863.261 -835.974 8403.49
83600 382.089 26.6206 -864.038 -837.418 8444.94
83700 391.01 27.2422 -863.242 -836 8576.23
83800 408.884 28.4875 -861.952 -833.465 8576.23
83900 408.192 28.4392 -861.895 -833.455 8576.23
84000 399.368 27.8244 -862.675 -834.85 8521.28
84100 390.14 27.1815 -863.335 -836.153 8490.37
84200 391.069 27.2462 -863.269 -836.023 8490.37
84300 408.231 28.4419 -861.988 -833.546 8490.37
84400 413.665 28.8205 -861.405 -832.584 8490.37
84500 406.861 28.3465 -862.108 -833.761 8531.44
84600 396.62 27.633 -862.791 -835.158 8535.5
84700 394.766 27.5038 -863.05 -835.546 8535.5
84800 396.524 27.6263 -862.828 -835.202 8535.5
84900 399.577 27.839 -862.65 -834.811 8519.86
85000 400.36 27.8936 -862.583 -834.689 8448.61
85100 400.178 27.8809 -862.56 -834.679 8448.61
85200 400.092 27.8749 -862.623 -834.748 8454.85
85300 397.496 27.694 -862.837 -835.143 8476.95
85400 393.231 27.3969 -863.154 -835.757 8476.95
85500 393.788 27.4357 -863.12 -835.685 8476.95
85600 401.939 28.0036 -862.298 -834.295 8491.77
85700 413.141 28.784 -861.624 -832.84 8493.79
85800 409.501 28.5304 -861.827 -833.296 8493.79
85900 391.932 27.3064 -863.287 -835.981 8465.48
86000 388.954 27.0989 -863.512 -836.413 8456.53
86100 397.399 27.6872 -862.916 -835.229 8454.18
86200 406.131 28.2957 -862.124 -833.828 8446.28
86300 409.07 28.5004 -862.011 -833.51 8446.28
86400 394.553 27.489 -863.007 -835.518 8446.28
86500 382.317 26.6365 -863.97 -837.334 8318.59
86600 389.647 27.1472 -863.421 -836.274 8258.49
86700 400.345 27.8925 -862.461 -834.569 8258.49
86800 406.101 28.2935 -862.218 -833.924 8258.49
86900 403.079 28.083 -862.369 -834.286 8258.49
87000 390.848 27.2309 -863.375 -836.144 8373.3
87100 378.197 26.3494 -864.352 -838.002 8443.67
87200 384.824 26.8112 -863.901 -837.09 8443.67
87300 394.508 27.4859 -863.141 -835.655 8420.65
87400 400.394 27.8959 -862.601 -834.705 8394.7
87500 404.789 28.2021 -862.374 -834.172 8394.7
87600 404.061 28.1514 -862.336 -834.185 8499.5
87700 396.012 27.5907 -862.963 -835.373 8499.5
87800 386.976 26.9611 -863.618 -836.657 8499.5
87900 389.347 27.1263 -863.323 -836.197 8499.5
88000 404.463 28.1794 -862.231 -834.052 8367.79
88100 409.551 28.534 -861.884 -833.35 8354.76
88200 404.912 28.2107 -862.242 -834.031 8354.76
88300 397.042 27.6624 -862.763 -835.101 8354.76
88400 392.263 27.3294 -863.201 -835.872 8354.76
88500 387.017 26.9639 -863.491 -836.527 8354.76
88600 389.654 27.1476 -863.403 -836.256 8354.76
88700 400.857 27.9282 -862.446 -834.518 8354.76
88800 409.962 28.5626 -861.811 -833.248 8424.88
88900 408.306 28.4472 -861.987 -833.54 8449.52
89000 394.608 27.4928 -863.121 -835.628 8436.62
89100 387.029 26.9648 -863.614 -836.649 8342.01
89200 391.866 27.3018 -863.279 -835.977 8342.01
89300 398.293 27.7495 -862.744 -834.995 8394.38
89400 402.132 28.017 -862.437 -834.419 8425.14
89500 402.862 28.0679 -862.405 -834.338 8425.14
89600 400.023 27.8701 -862.569 -834.699 8425.14
89700 384.867 26.8141 -863.586 -836.772 8494.81
89800 378.079 26.3413 -864.246 -837.905 8513.33
89900 390.408 27.2002 -863.351 -836.151 8513.33
90000 401.344 27.9621 -862.422 -834.46 8513.33
90100 396.413 27.6186 -862.865 -835.246 8327.33
90200 376.208 26.2109 -864.46 -838.249 8327.33
90300 357.425 24.9023 -865.837 -840.935 8320.45
90400 344.782 24.0214 -866.841 -842.82 8306.49
90500 340.88 23.7495 -867.272 -843.522 8306.49
90600 344.017 23.9681 -866.829 -842.861 8319.74
90700 355.214 24.7482 -866.115 -841.367 8408.46
90800 359.777 25.0661 -865.791 -840.725 8408.46
90900 352.134 24.5336 -866.39 -841.857 8394.15
91000 338.483 23.5825 -867.423 -843.841 8366.36
91100 339.805 23.6747 -867.321 -843.646 8366.36
91200 347.201 24.1899 -866.698 -842.508 8368.83
91300 353.619 24.6371 -866.219 -841.582 8428.14
91400 354.683 24.7112 -866.146 -841.434 8428.14
91500 347.82 24.233 -866.583 -842.349 8428.14
91600 331.947 23.1272 -867.887 -844.76 8420.32
91700 334.045 23.2733 -867.713 -844.44 8411.84
91800 345.296 24.0572 -866.777 -842.72 8411.84
91900 352.859 24.5841 -866.295 -841.711 8409.64
92000 354.823 24.721 -866.177 -841.456 8389.85
92100 349.5 24.3501 -866.52 -842.17 8389.85
92200 336.522 23.4459 -867.495 -844.049 8383.36
92300 335.651 23.3852 -867.65 -844.264 8297.12
92400 345.609 24.079 -866.833 -842.754 8297.12
92500 351.874 24.5155 -866.443 -841.927 8338.35
92600 351.987 24.5234 -866.393 -841.87 8614.31
92700 350.124 24.3935 -866.606 -842.212 8614.31
92800 342.404 23.8557 -867.095 -843.239 8386.39
92900 334.256 23.288 -867.72 -844.432 8352.33
93000 338.434 23.5791 -867.347 -843.768 8356.27
93100 352.94 24.5898 -866.282 -841.692 8376.92
93200 355.73 24.7841 -866.046 -841.261 8376.92
93300 351.952 24.5209 -866.372 -841.851 8376.92
93400 342.081 23.8332 -867.095 -843.262 8376.92
93500 333.853 23.26 -867.716 -844.456 8399.38
93600 340.68 23.7356 -867.287 -843.552 8429.16
93700 355.581 24.7738 -866.089 -841.315 8429.16
93800 358.671 24.9891 -865.977 -840.988 8334.94
93900 351.099 24.4615 -866.483 -842.022 8251.39
94000 341.395 23.7854 -867.183 -843.397 8258.02
94100 340.356 23.713 -867.224 -843.511 8361.96
94200 355.081 24.739 -866.077 -841.338 8361.96
94300 362.343 25.2449 -865.495 -840.25 8361.96
94400 355.793 24.7885 -866.083 -841.294 8393.65
94500 346.14 24.116 -866.791 -842.675 8506
94600 343.234 23.9135 -867.041 -843.128 8506
94700 349.478 24.3486 -866.67 -842.322 8432.41
94800 365.611 25.4725 -865.402 -839.93 8330.79
94900 365.394 25.4575 -865.434 -839.977 8326
95000 355.254 24.751 -866.226 -841.475 8282.89
95100 348.205 24.2599 -866.716 -842.456 8282.89
95200 345.601 24.0785 -866.815 -842.736 8291.28
95300 349.974 24.3831 -866.58 -842.197 8347.46
95400 363.669 25.3372 -865.448 -840.111 8347.46
95500 365.877 25.4911 -865.188 -839.697 8347.46
95600 356.823 24.8603 -866.13 -841.27 8352.35
95700 349.39 24.3424 -866.591 -842.249 8353.15
95800 347.17 24.1878 -866.698 -842.51 8359.78
95900 348.749 24.2978 -866.646 -842.348 8463.63
96000 356.267 24.8215 -866.06 -841.238 8463.63
96100 365.546 25.468 -865.319 -839.851 8463.63
96200 361.144 25.1613 -865.729 -840.568 8412.44
96300 347.769 24.2295 -866.774 -842.544 8379.72
96400 344.57 24.0066 -866.917 -842.91 8379.72
96500 348.979 24.3138 -866.736 -842.423 8325.36
96600 357.139 24.8823 -866.127 -841.245 8315.01
96700 367.086 25.5753 -865.277 -839.702 8401.75
96800 366.854 25.5592 -865.291 -839.732 8464.57
96900 350.367 24.4105 -866.59 -842.179 8482.52
97000 343.6 23.939 -867.009 -843.07 8496.62
97100 344.863 24.027 -866.815 -842.788 8496.62
97200 355.085 24.7392 -866.179 -841.439 8421.21
97300 362.368 25.2466 -865.532 -840.285 8253.37
97400 356.516 24.8389 -866.011 -841.173 8253.37
97500 340.701 23.7371 -867.228 -843.491 8253.37
97600 341.226 23.7737 -867.184 -843.41 8305.9
97700 350.687 24.4328 -866.547 -842.114 8403.46
97800 357.999 24.9422 -865.971 -841.029 8403.46
97900 356.109 24.8105 -866.077 -841.267 8436.25
98000 340.342 23.712 -867.27 -843.558 8453.91
98100 335.495 23.3744 -867.644 -844.27 8453.91
98200 343.595 23.9387 -866.977 -843.038 8453.91
98300 352.255 24.542 -866.313 -841.771 8345.96
98400 355.782 24.7877 -866.208 -841.42 8233.6
98500 351.056 24.4585 -866.454 -841.995 8238.91
98600 336.8 23.4653 -867.629 -844.164 8410.64
98700 332.185 23.1437 -867.956 -844.812 8410.64
98800 340.918 23.7522 -867.294 -843.542 8395.8
98900 348.114 24.2535 -866.625 -842.371 8365.67
99000 352.713 24.574 -866.335 -841.761 8365.67
99100 353.615 24.6368 -866.225 -841.588 8365.67
99200 348.558 24.2844 -866.578 -842.294 8336.37
99300 338.915 23.6126 -867.438 -843.826 8326.6
99400 337.674 23.5261 -867.484 -843.958 8326.6
99500 349.778 24.3695 -866.617 -842.248 8335.19
99600 356.316 24.825 -866.06 -841.235 8359.66
99700 354.471 24.6964 -866.227 -841.53 8391.9
99800 348.823 24.3029 -866.674 -842.372 8451.79
99900 340.026 23.69 -867.316 -843.626 8451.79
100000 326.521 22.7491 -868.283 -845.534 8401.43
100100 319.839 22.2836 -868.8 -846.516 8280.03
100200 307.748 21.4412 -869.75 -848.309 8280.03
100300 300.619 20.9445 -870.205 -849.261 8280.03
100400 296.246 20.6398 -870.621 -849.982 8280.03
100500 293.906 20.4768 -870.782 -850.305 8280.03
100600 298.781 20.8165 -870.382 -849.566 8280.03
100700 309.318 21.5506 -869.565 -848.014 8365.55
100800 310.309 21.6196 -869.602 -847.983 8413.66
100900 300.738 20.9528 -870.27 -849.317 8413.66
101000 296.014 20.6236 -870.635 -850.012 8409.56
101100 297.233 20.7086 -870.535 -849.826 8408.54
101200 300.736 20.9526 -870.213 -849.26 8408.54
101300 307.188 21.4021 -869.686 -848.284 8408.54
101400 316.108 22.0236 -869.032 -847.008 8323.4
101500 314.574 21.9168 -869.123 -847.206 8322.54
101600 301.072 20.9761 -870.211 -849.235 8322.54
101700 296.201 20.6367 -870.591 -849.954 8322.54
101800 296.42 20.652 -870.549 -849.897 8322.54
101900 302.717 21.0907 -870.097 -849.006 8322.54
102000 311.608 21.7101 -869.434 -847.724 8325.38
102100 310.725 21.6486 -869.485 -847.837 8328.86
102200 296.537 20.6601 -870.601 -849.941 8328.86
102300 293.469 20.4463 -870.882 -850.436 8361.29
102400 297.74 20.7439 -870.501 -849.757 8458.61
102500 305.717 21.2997 -869.904 -848.604 8458.61
102600 309.166 21.54 -869.664 -848.124 8458.61
102700 299.083 20.8374 -870.415 -849.577 8476.05
102800 289.191 20.1483 -871.119 -850.971 8483.18
102900 293.32 20.436 -870.819 -850.383 8483.18
103000 302.13 21.0498 -870.132 -849.083 8483.18
103100 305.532 21.2868 -869.874 -848.588 8483.18
103200 303.208 21.1249 -870.048 -848.923 8483.18
103300 298.97 20.8296 -870.422 -849.592 8483.18
103400 294.036 20.4858 -870.715 -850.229 8483.18
103500 284.021 19.7881 -871.566 -851.777 8324.69
103600 282.44 19.678 -871.628 -851.95 8287.52
103700 293.916 20.4775 -870.737 -850.259 8287.52
103800 303.124 21.119 -870.18 -849.061 8291.55
